anchor,layer_index,delta_type,n_families,mean_delta_norm,median_delta_norm,min_delta_norm,max_delta_norm,std_delta_norm
final_answer_position,12,false_rationale_pressure_delta,80,7.446701908080312,7.486629611396532,6.600642059492436,8.309403511312853,0.3188030985655657
final_answer_position,12,true_belief_pressure_delta,80,7.393395228479944,7.400644650445967,6.55549784955544,7.914875929849045,0.24681578404810434
final_answer_position,12,true_rationale_pressure_delta,80,7.329559375975957,7.30680758780066,6.68471390767513,8.013368459523878,0.27386674095845587
final_answer_position,13,authority_pressure_delta,80,5.631474913251742,5.620402214024963,5.17718523305693,6.386505968609476,0.23454726999526598
final_answer_position,13,distractor_delta,80,3.6912495150373337,3.6688467517401016,3.1958966582702653,4.229569616597596,0.24662604840165125
final_answer_position,13,emotional_pressure_delta,80,6.483544514252065,6.414772338451757,5.9183787306383735,7.309356334964239,0.3076594475691391
final_answer_position,13,false_belief_pressure_delta,80,8.270597830020446,8.263246859914258,7.314332534374252,8.967908622127986,0.2521138805662516
final_answer_position,13,false_rationale_pressure_delta,80,8.105940940572362,8.12250387673203,7.273729593007019,9.045000461680988,0.30697975342022765
final_answer_position,13,true_belief_pressure_delta,80,8.280557573777447,8.272016530687852,7.571497876861228,8.86523592661713,0.26097895932186976
final_answer_position,13,true_rationale_pressure_delta,80,8.061731067928669,8.047064897566269,7.445012301296492,8.644028759288037,0.2733840460312628
final_answer_position,14,authority_pressure_delta,80,5.907076144231611,5.914984176068384,5.510111904594224,6.260761599976277,0.15389831311339164
final_answer_position,14,distractor_delta,80,3.853042510518155,3.8351463809609965,3.249189638842757,4.5295280146538826,0.2792846867446404
final_answer_position,14,emotional_pressure_delta,80,6.526377679562084,6.484393775644281,6.056778997296994,7.0226588755188155,0.21900966693121793
final_answer_position,14,false_belief_pressure_delta,80,8.089832701454554,8.070294806255177,7.047302775946755,8.662186893535516,0.25008983983345234
final_answer_position,14,false_rationale_pressure_delta,80,7.947781623677502,7.952725304344623,7.140076542588769,8.71407284164654,0.29343309107403376
final_answer_position,14,true_belief_pressure_delta,80,8.094644733483081,8.095596195837722,7.195519993837935,8.707586525724833,0.25374052474286773
final_answer_position,14,true_rationale_pressure_delta,80,7.879357325179906,7.8987276183218675,7.219109759242841,8.351291006484802,0.26081528738163795
final_answer_position,15,authority_pressure_delta,80,7.024539358533599,7.008335589947819,6.531492371391867,7.406694131470761,0.19215204257221638
final_answer_position,15,distractor_delta,80,4.144486977567771,4.120527567491024,3.488769527066292,4.931012470681839,0.32098491231645093
final_answer_position,15,emotional_pressure_delta,80,7.603026593624394,7.589903466319681,6.968995512408907,8.334290487267898,0.27566964369689684
final_answer_position,15,false_belief_pressure_delta,80,9.017907162302276,8.971126295978195,8.04878159044598,9.681814450353373,0.2888353255907206
final_answer_position,15,false_rationale_pressure_delta,80,8.944939856760666,8.950478640093475,8.136765772626356,10.021064633853332,0.39709941223808753
final_answer_position,15,true_belief_pressure_delta,80,9.031039226097043,9.005869500446124,8.147115542580936,9.748561603578558,0.30654486084645366
final_answer_position,15,true_rationale_pressure_delta,80,8.885726603149642,8.869224994592807,8.09175997929899,9.659131803673601,0.33096668150655767
final_answer_position,16,authority_pressure_delta,80,7.769421038262567,7.800493993440446,7.157783606517006,8.386091357305943,0.22650591950316418
final_answer_position,16,distractor_delta,80,4.510073203798942,4.476103744839145,3.9376455145551343,5.315985369435852,0.3095556324838752
final_answer_position,16,emotional_pressure_delta,80,8.332174032103776,8.278654239181957,7.642148108826751,9.210397601398698,0.3153793853023435
final_answer_position,16,false_belief_pressure_delta,80,9.439455662688676,9.384592577694445,8.600749461082557,10.136603812181997,0.31442221649533303
final_answer_position,16,false_rationale_pressure_delta,80,9.420419927016884,9.405361779711603,8.589903591489966,10.54246851984894,0.4384867814884256
final_answer_position,16,true_belief_pressure_delta,80,9.461752675994498,9.419252078799932,8.646159271804459,10.44034873514089,0.3305522378339138
final_answer_position,16,true_rationale_pressure_delta,80,9.365641515376444,9.333423380584701,8.384010467327435,10.180349734900863,0.3608323800145497
final_answer_position,17,authority_pressure_delta,80,9.018012666359736,9.009773744770484,8.411670731431947,9.738958025730865,0.22887106949352976
final_answer_position,17,distractor_delta,80,4.787184850490764,4.71181725976529,4.1684361010649145,5.624216826991009,0.2663288068067264
final_answer_position,17,emotional_pressure_delta,80,9.427915648408568,9.4019457010142,8.625706852333566,10.688308668929196,0.3802347192673323
final_answer_position,17,false_belief_pressure_delta,80,10.004744233646937,9.927840687111534,9.360493164431057,10.98068753093675,0.33278215201158334
final_answer_position,17,false_rationale_pressure_delta,80,9.983588094754406,9.980521276206105,9.230288498861853,11.299919603523888,0.4421560589337022
final_answer_position,17,true_belief_pressure_delta,80,9.977731025556626,9.920486322385841,9.20626506851912,11.430017254621024,0.3918763644285731
final_answer_position,17,true_rationale_pressure_delta,80,9.993812979078468,9.933394972998752,8.893476696351637,11.069045681369825,0.39901943950597885
final_answer_position,18,authority_pressure_delta,80,13.76796069091975,13.72324877767848,12.343512579441203,15.154672209502083,0.5759228430561568
final_answer_position,18,distractor_delta,80,5.6239820734254975,5.596181042080371,4.847230491083623,7.158472751486213,0.3742257206849645
final_answer_position,18,emotional_pressure_delta,80,14.295415925892296,14.249677178808499,13.14002506444428,15.957508552946866,0.6607415841564234
final_answer_position,18,false_belief_pressure_delta,80,12.886199784630426,12.892090515662302,11.80505043927484,13.871324502782635,0.5160452566853407
final_answer_position,18,false_rationale_pressure_delta,80,12.910294752701585,12.89754110589714,11.505901926984055,14.535536287267465,0.6328938135160327
final_answer_position,18,true_belief_pressure_delta,80,12.938906323128748,12.859672496313344,11.660603221513648,14.069835881156864,0.4941506506553513
final_answer_position,18,true_rationale_pressure_delta,80,12.785087328320275,12.788854556553574,11.567647857604221,13.742643645463302,0.48141620835206145
final_answer_position,19,authority_pressure_delta,80,18.180248424642595,18.08941924225531,16.294356687865584,20.905298087991714,0.8499310384103339
final_answer_position,19,distractor_delta,80,7.242864548567364,7.178513799703095,6.252994423649827,9.512798958095232,0.5844747194835431
final_answer_position,19,emotional_pressure_delta,80,20.15621846676492,19.97049822681805,18.308184485316172,23.377608548186384,1.0584806783229357
final_answer_position,19,false_belief_pressure_delta,80,16.59847141699309,16.584996159433736,14.70624312981769,18.885589810982026,0.8085718818496065
final_answer_position,19,false_rationale_pressure_delta,80,17.866905160820853,17.798655927952005,15.441823398997785,21.312557561351575,1.179340005533089
final_answer_position,19,true_belief_pressure_delta,80,16.923231355343297,17.001350388000766,14.966389220505038,19.476026501720554,0.952663997260486
final_answer_position,19,true_rationale_pressure_delta,80,17.291731180088625,17.14733385809311,14.6887647999476,20.17063480277584,1.1120675548135712
final_answer_position,20,authority_pressure_delta,80,23.75623181859892,23.651314554614668,20.53533482408447,27.391232292867663,1.2769189947836552
final_answer_position,20,distractor_delta,80,8.888597593235364,8.722181506874339,6.937007692165424,13.108681103140153,1.17536211996091
final_answer_position,20,emotional_pressure_delta,80,26.947648103165896,26.89498224588319,21.686610622698957,31.758766475242417,2.0093001305125835
final_answer_position,20,false_belief_pressure_delta,80,22.69658236791998,22.588428562032128,17.393402783418907,28.82253399851071,2.098569032252693
final_answer_position,20,false_rationale_pressure_delta,80,24.410548033889956,24.419321549655418,18.70823609789298,30.316914351733168,2.280996352737018
final_answer_position,20,true_belief_pressure_delta,80,20.33281381999793,20.258240617561093,17.645421705799826,23.37704996790218,1.2875778073292434
final_answer_position,20,true_rationale_pressure_delta,80,20.708257766821117,20.705145683507908,18.28576418072344,23.89557417625042,1.345428066501111
final_answer_position,21,authority_pressure_delta,80,26.762364991644127,26.726430782051622,23.432188435966058,31.86300619577705,1.661312475990139
final_answer_position,21,distractor_delta,80,9.408924063490295,9.291613119888293,7.248673225854913,13.214126241219795,1.1313084661686024
final_answer_position,21,emotional_pressure_delta,80,30.510009404671354,30.369998808010866,24.195649589250557,37.0012227729343,2.3128953598694033
final_answer_position,21,false_belief_pressure_delta,80,24.989907560611634,24.745388569831142,19.017741317185262,31.291674519264937,2.3925219072373753
final_answer_position,21,false_rationale_pressure_delta,80,27.571962719656277,27.16717789093474,21.096401300945555,33.9895685374862,2.719738071440608
final_answer_position,21,true_belief_pressure_delta,80,22.298067582331505,22.232735287239144,19.31373156199949,25.840685156478283,1.366687164600975
final_answer_position,21,true_rationale_pressure_delta,80,22.980464109434273,23.055296181133592,19.68167975771792,26.56670043851241,1.4865133932991619
final_answer_position,22,authority_pressure_delta,80,26.763771896567,26.692424688471576,23.08254889316573,32.81178470266019,1.9929051667941735
final_answer_position,22,distractor_delta,80,9.233628627494655,9.047511954193576,7.525413512829471,13.847120702969459,1.0883357977796182
final_answer_position,22,emotional_pressure_delta,80,31.94357200929756,31.66555147126339,25.174046102135726,38.836322672969224,2.936179941927286
final_answer_position,22,false_belief_pressure_delta,80,24.128351043329424,24.12997248725015,19.003203415523355,29.598082462723333,1.8907241691696237
final_answer_position,22,false_rationale_pressure_delta,80,27.556904316381313,27.330564040392105,21.40321161207358,33.354884869449414,2.577210385741592
final_answer_position,22,true_belief_pressure_delta,80,21.810142860178466,21.625465017251102,18.23488951769761,27.6286068900327,1.8867846775684682
final_answer_position,22,true_rationale_pressure_delta,80,22.520022877454117,22.224155901864137,18.467760429192783,30.695352126919197,2.2406542362401054
final_answer_position,23,authority_pressure_delta,80,31.15559212900954,30.523838404799164,25.704464776067752,38.14217071818846,2.75169914677908
final_answer_position,23,distractor_delta,80,10.150567688952902,9.929738463498214,8.0310576123104,17.551883682580787,1.3716568630621842
final_answer_position,23,emotional_pressure_delta,80,38.00587206669835,37.58922811418476,29.905788767087035,45.891877733000214,3.890609591300081
final_answer_position,23,false_belief_pressure_delta,80,28.043730425266126,28.214827339692654,22.42034526036765,33.3870438006209,2.09068925748978
final_answer_position,23,false_rationale_pressure_delta,80,31.83600368270922,31.415059526484313,26.29999269779982,41.23559386007412,3.0813803982205563
final_answer_position,23,true_belief_pressure_delta,80,27.158487820112008,27.048796424187824,22.162788422297538,38.796842933926364,3.180175300847269
final_answer_position,23,true_rationale_pressure_delta,80,28.128975379557765,27.609423404731864,22.40601676200123,42.90484733643171,3.636422019515612
final_answer_position,24,authority_pressure_delta,80,35.66182145135432,34.4178637700538,28.357393614803097,50.67335124043837,4.732763296248037
final_answer_position,24,distractor_delta,80,11.511734398034408,11.095566894330243,8.906238801307452,19.36705356582383,1.6089197089688307
final_answer_position,24,emotional_pressure_delta,80,43.805217354889805,43.673858740497735,34.665750250549756,54.8668267092247,4.960796540356727
final_answer_position,24,false_belief_pressure_delta,80,30.91252333781956,30.833756397123604,23.900159015709253,37.250289150575796,2.4077432132040784
final_answer_position,24,false_rationale_pressure_delta,80,35.826727373026976,34.86815022405311,29.415520844568473,45.917530044470986,3.801360118925237
final_answer_position,24,true_belief_pressure_delta,80,32.76598667538532,32.7408976039038,25.235933789166893,45.75871702431794,4.195896150199108
final_answer_position,24,true_rationale_pressure_delta,80,33.47700605045357,32.6511835995688,25.845782651292456,58.00347440165861,4.973040032133103
final_answer_position,25,authority_pressure_delta,80,37.44544595815158,36.30387855831033,29.38012613684503,53.31119499388053,4.669884482815952
final_answer_position,25,distractor_delta,80,12.160433413167391,11.924718122301751,9.301544124925611,20.046058102316493,1.5694062023121162
final_answer_position,25,emotional_pressure_delta,80,46.75579574649896,46.52995409899592,36.57172907529019,58.81051634238922,5.256069304967656
final_answer_position,25,false_belief_pressure_delta,80,32.42381087447377,32.2341318483856,24.782285932238366,39.19700929869158,2.6216852287090724
final_answer_position,25,false_rationale_pressure_delta,80,37.92739596810735,37.07899102381255,31.298962640621596,48.51383363991861,4.038004452463769
final_answer_position,25,true_belief_pressure_delta,80,33.61785692365481,33.418634748017524,26.552404382526234,46.88507687263221,3.941878880681567
final_answer_position,25,true_rationale_pressure_delta,80,34.904422411316666,34.14204981329533,27.472869947586233,60.585691296607905,4.8801504381060115
final_answer_position,26,authority_pressure_delta,80,42.15113993269556,41.34031831065511,32.876786468297645,61.73653073771573,5.528244636936416
final_answer_position,26,distractor_delta,80,13.088621357062133,12.97433212327175,9.944386453405444,22.650941739690385,1.794603320044854
final_answer_position,26,emotional_pressure_delta,80,51.745993166404254,51.53574894429264,40.41719376130745,66.5310010201292,5.878515020432262
final_answer_position,26,false_belief_pressure_delta,80,36.90521052288555,36.93993902556271,27.23569658076059,45.26293662042355,3.250613466206111
final_answer_position,26,false_rationale_pressure_delta,80,42.61900518056878,41.60767225255644,34.06567076332898,54.331114109099964,4.673543273573704
final_answer_position,26,true_belief_pressure_delta,80,37.32003588905011,37.09046613773726,29.867335993337495,53.720382818967856,4.237966616248449
final_answer_position,26,true_rationale_pressure_delta,80,38.83210042053517,37.80836597338151,31.393843702631038,68.14021168650031,5.552756790906109
final_answer_position,27,authority_pressure_delta,80,46.051364155606635,45.23759653023964,35.62691770560696,67.24736532965923,6.280761182438424
final_answer_position,27,distractor_delta,80,14.15040050615298,13.977847203473004,10.652805474010881,24.136395500472545,1.9509814617849486
final_answer_position,27,emotional_pressure_delta,80,56.72876597548709,56.63473508598281,43.49210895186168,72.76731722171468,6.736225703886503
final_answer_position,27,false_belief_pressure_delta,80,40.169588278618164,40.32449640304013,29.787240553441205,50.737285988574314,3.65223454772595
final_answer_position,27,false_rationale_pressure_delta,80,46.43177023329472,45.39481622174381,37.26178985904937,60.98282804068606,5.47466482449582
final_answer_position,27,true_belief_pressure_delta,80,41.02391035639495,40.87081433637971,32.98069443161841,58.23451833021896,4.5290560951170695
final_answer_position,27,true_rationale_pressure_delta,80,42.75939158589607,41.873618770586916,34.25680907922691,75.58547014251258,6.0735320951517995
final_answer_position,28,authority_pressure_delta,80,50.05939479290533,48.7108920944885,38.75552645239874,75.43139924540336,7.128318777230934
final_answer_position,28,distractor_delta,80,15.392743813332753,15.221003134462517,11.749558087735483,26.292902637716782,2.082931780194858
final_answer_position,28,emotional_pressure_delta,80,62.28309950765343,61.650238267379116,47.323081418184486,82.0375736225328,7.573745330165568
final_answer_position,28,false_belief_pressure_delta,80,42.72634139667032,42.55965512469196,32.66608542644722,58.84530337172577,3.858431346268825
final_answer_position,28,false_rationale_pressure_delta,80,49.854155197939114,48.14932072613368,40.85289128091857,68.29107112418987,5.965294376920334
final_answer_position,28,true_belief_pressure_delta,80,43.75189052567016,43.450740640600756,35.82268237162298,62.032072011334684,4.665699041660297
final_answer_position,28,true_rationale_pressure_delta,80,46.00097179307149,45.061177039843784,37.12767197125839,90.09838956670625,7.107289936701316
final_answer_position,29,authority_pressure_delta,80,54.9510626026964,53.19989551423306,41.3408414814594,87.97320525215643,9.03695456081519
final_answer_position,29,distractor_delta,80,16.400587358752265,16.228661279633787,12.768738111356376,27.893328069881502,2.211376368231879
final_answer_position,29,emotional_pressure_delta,80,67.37824500511596,66.38655785418587,51.408218963991374,95.26253338455673,9.098861656562065
final_answer_position,29,false_belief_pressure_delta,80,45.55048375384076,45.27121952881381,34.895298207254314,65.63470801054788,4.252770457502102
final_answer_position,29,false_rationale_pressure_delta,80,53.0326137603378,51.30624729065579,43.567229809995595,76.40360342231607,6.629029096538664
final_answer_position,29,true_belief_pressure_delta,80,46.556261997805095,45.81239713761566,38.06181925787701,66.26101291411152,5.107470386036824
final_answer_position,29,true_rationale_pressure_delta,80,48.861874071277356,47.5538577189499,40.14826014386638,104.13257998667146,8.22845319589122
final_answer_position,30,authority_pressure_delta,80,60.90055792596452,59.35339164964115,44.17621900609715,106.17670871145687,11.301345983449787
final_answer_position,30,distractor_delta,80,18.033046548647388,17.830449857111056,13.830025338668182,30.700058398513765,2.458810611535763
final_answer_position,30,emotional_pressure_delta,80,74.21405682094232,73.00516305525021,56.104821906686574,112.1584785979006,10.977517391662397
final_answer_position,30,false_belief_pressure_delta,80,50.113859979579146,49.52966068159261,38.64459695392173,78.75358726367287,5.105969296252762
final_answer_position,30,false_rationale_pressure_delta,80,58.05686283028606,56.407555277063835,47.858685905371374,89.42459643509689,7.739458180500048
final_answer_position,30,true_belief_pressure_delta,80,51.4815970536628,50.64971244845242,42.883394501428306,72.04215572529993,5.7449925189366295
final_answer_position,30,true_rationale_pressure_delta,80,54.10043578849476,52.57348822972109,44.49649790426784,121.28415863171152,9.679014614753509
final_answer_position,31,authority_pressure_delta,80,67.27486156161434,63.83598711822122,49.57008304171615,130.470491636165,13.84425964843894
final_answer_position,31,distractor_delta,80,20.377402726097593,19.969017146352094,16.274103766738722,33.4579219346928,2.650279011611056
final_answer_position,31,emotional_pressure_delta,80,82.22996918748672,80.45078166001701,62.269944605991235,137.47391075380992,13.24987895826225
final_answer_position,31,false_belief_pressure_delta,80,54.768736546320994,53.62262664684436,42.893102098631594,94.89725915385334,6.143789463451071
final_answer_position,31,false_rationale_pressure_delta,80,63.820019673115965,61.32240288982438,51.90753930193305,105.91737775512966,9.216746397258014
final_answer_position,31,true_belief_pressure_delta,80,56.38601265236889,55.56545432075942,46.7221838255916,80.04157262076913,6.284574324732215
final_answer_position,31,true_rationale_pressure_delta,80,59.70438446221326,57.889681029606216,49.58895600346656,140.94625152159242,11.314433069287254
final_answer_position,32,authority_pressure_delta,80,77.7255434443887,74.51007010948928,57.70406119702138,143.60786447205336,14.556976125601494
final_answer_position,32,distractor_delta,80,24.467275354784817,24.081160814649557,19.437645873778102,38.35218532414785,2.8520870491827357
final_answer_position,32,emotional_pressure_delta,80,94.22372340586655,92.39651250875035,71.33191945010897,150.71945205842997,14.144878599113134
final_answer_position,32,false_belief_pressure_delta,80,62.070934633920004,61.183214468481346,49.93302757982393,105.01696722647223,6.6601971400874405
final_answer_position,32,false_rationale_pressure_delta,80,72.48337231714711,69.47080284284854,58.67682914854176,120.97704750144135,10.363567908811671
final_answer_position,32,true_belief_pressure_delta,80,63.58608715516168,62.751278037826026,52.96684753060092,92.45758738734935,7.082810683859265
final_answer_position,32,true_rationale_pressure_delta,80,66.91300759345356,64.74223020998997,56.24723666971949,157.7795989088185,12.561256284788502
final_answer_position,33,authority_pressure_delta,80,87.1142427954945,84.17483056192758,66.94489529906383,151.29904083232853,14.195326207609888
final_answer_position,33,distractor_delta,80,28.38147837786614,28.06308818184946,23.115442908432883,42.32650180939828,3.055805410917048
final_answer_position,33,emotional_pressure_delta,80,105.89198881759746,104.37054843184733,81.46654998443243,159.49630737320345,14.110761253138444
final_answer_position,33,false_belief_pressure_delta,80,70.62059259200302,69.89775719852096,60.31141409045997,113.53358712143738,6.632226897738985
final_answer_position,33,false_rationale_pressure_delta,80,82.3606939270612,78.40322387287044,69.14908445710762,132.79072662732386,10.954133999886189
final_answer_position,33,true_belief_pressure_delta,80,71.35375305833976,70.28649021077877,58.487121725977836,101.71367519488125,7.590237099795292
final_answer_position,33,true_rationale_pressure_delta,80,75.58993488621783,72.52583008287894,64.27859240915252,171.64308017065687,13.275270254319363
final_answer_position,34,authority_pressure_delta,80,106.73599430138904,104.7001997481002,81.30780867945697,166.04402403077347,14.17832385591054
final_answer_position,34,distractor_delta,80,38.45678858349241,38.17922280476661,29.583501149406533,50.66077675156915,4.667483699504446
final_answer_position,34,emotional_pressure_delta,80,128.7636010745186,126.22460577662764,104.14384078999886,173.81409000266828,13.610620804674683
final_answer_position,34,false_belief_pressure_delta,80,87.05894998621434,86.66077152462888,72.77883298516059,131.46499287043736,7.932549407791886
final_answer_position,34,false_rationale_pressure_delta,80,101.61893591389753,97.37906958280115,82.26481345460854,156.95157852423685,13.654029970716955
final_answer_position,34,true_belief_pressure_delta,80,88.09018209642288,87.6205588540941,71.71819866116898,123.0073926122591,8.456461726111227
final_answer_position,34,true_rationale_pressure_delta,80,93.92849545425305,91.54506206852234,75.39352809096046,196.10491849332243,15.006901392976546
final_answer_position,35,authority_pressure_delta,80,49.578407025048634,48.59924073704207,39.45470762137914,69.97262558077935,5.705015090194487
final_answer_position,35,distractor_delta,80,18.081618974937214,17.784304737932644,13.704507302255637,24.357782863790156,2.319630849070711
final_answer_position,35,emotional_pressure_delta,80,63.75556693895535,63.79202099399245,50.94855720845646,78.47498211993117,5.766506966106975
final_answer_position,35,false_belief_pressure_delta,80,44.236432375736534,43.70919457140475,36.4704316718132,56.62645136110459,4.333997166615911
final_answer_position,35,false_rationale_pressure_delta,80,47.294871156809414,46.27217488549808,38.14985437607525,68.98296874044681,5.327733998318739
final_answer_position,35,true_belief_pressure_delta,80,47.8419260524664,45.758130894742436,35.17320916902616,65.51333325506381,7.176137492448181
final_answer_position,35,true_rationale_pressure_delta,80,47.601177465895276,46.507530766976494,34.66493782761099,80.85568130951658,8.103681348792504
