anchor,layer_index,layer_bucket,delta_type,behavior_delta_name,behavior_transform,n_families,pearson_correlation,spearman_correlation,mean_hidden_metric,std_hidden_metric
end_of_user_message,27,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.4304803188705815,0.5289967182372246,104.66277595732372,5.323909929031421
end_of_user_message,28,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.4237704294210921,0.5327707454289733,122.5629758616667,6.189099817927884
end_of_user_message,29,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.47931448818511935,0.5700890764181903,144.46026425557744,7.8394868306243914
end_of_user_message,30,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.4044529200217082,0.5090248476324426,173.10221357222647,8.718584980639582
end_of_user_message,31,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.37868048102536406,0.4940928270042194,198.263051452394,10.345491349221598
end_of_user_message,32,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.3621066876018256,0.5022034692920769,219.81356898590107,11.326110482077194
end_of_user_message,33,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.4015024452792754,0.5169479606188467,237.5108689664508,12.175768828377818
end_of_user_message,34,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.4285513271877963,0.5305438349742148,258.5811914969147,13.878521507899887
end_of_user_message,35,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.3475428686986972,0.4130567276136896,109.29401403715465,5.7505619379511375
end_of_user_message,0,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.11506769582778378,0.17130801687763714,2.7211444040031574,0.05260822686767302
end_of_user_message,1,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.16491631989689834,0.16319737458977965,3.2945306099615124,0.0737052029347629
end_of_user_message,2,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.06742884285751306,0.08802156586966714,4.341687608397911,0.08349887058195109
end_of_user_message,3,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.09904781660712869,0.09423347398030943,5.552060544744921,0.10908578463201733
end_of_user_message,4,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.0975749838550867,0.11108766994842945,6.72351274041854,0.13270684579358005
end_of_user_message,5,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.26426880843481576,0.29249882794186594,8.9538825877451,0.192496374299634
end_of_user_message,6,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.15287552231491172,0.22913736521331457,13.505806163171382,0.283806774000129
end_of_user_message,7,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.0937280837756886,0.1109704641350211,16.2265573038041,0.2791187024035171
end_of_user_message,8,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.21036613580675723,0.11408813877168307,22.642025310592892,0.3987371078543643
end_of_user_message,9,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.14220539447667768,0.013338021565869667,21.235751624194826,0.37332323688899044
end_of_user_message,10,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.07150508191952623,-0.031106422878574777,22.55985421309113,0.49699626774434374
end_of_user_message,11,early,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.09576195238414147,-0.059587435536802624,23.61364184140701,0.5284189000448528
end_of_user_message,12,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.1450839554369981,0.1354899203000469,24.588804503006642,0.48479987426779103
end_of_user_message,13,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.19119195968672867,0.21729957805907174,24.35050450111912,0.4776538000551365
end_of_user_message,14,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.0909706290511219,0.06992498827941866,24.629211264494362,0.4923151013927022
end_of_user_message,15,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.09178820276320224,0.07555086732301922,26.206282515879753,0.5877855847868122
end_of_user_message,16,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.012978686150761401,0.07494139709329582,26.83609586247428,0.6405632346029898
end_of_user_message,17,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,-0.03543149119169645,-0.03354430379746835,31.03391827727525,0.7097088067024109
end_of_user_message,18,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,-0.021208302697038023,-0.012916080637599626,31.43873768494351,0.7531639373857872
end_of_user_message,19,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.10478661699818906,0.1438115330520394,38.36066928127036,0.8887699026439193
end_of_user_message,20,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.07560913395898464,0.020323488045007033,42.575819612534005,1.2939561002118987
end_of_user_message,21,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.0386852254490862,-0.02984060009376465,45.99893172834322,1.4909918257721855
end_of_user_message,22,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,-0.0129139896725019,0.01303328645100797,49.597707459941404,1.7444243985372254
end_of_user_message,23,middle,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.07296780566312513,0.1505157055789967,57.93564670406569,2.1167070206176484
end_of_user_message,24,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.17017832965673405,0.2369198312236287,67.84410538628535,3.2326067276459285
end_of_user_message,25,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.12268985319668584,0.1988748241912799,78.2923176964776,3.7609788754278797
end_of_user_message,26,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.11739265232711611,0.21671354899203,87.7933027864187,4.604278917411052
end_of_user_message,27,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.13871519141746244,0.24345991561181435,104.99103409000084,6.062933786414402
end_of_user_message,28,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.14543570597161376,0.24892170651664322,123.64812609733738,7.469149327700764
end_of_user_message,29,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.20318906878574577,0.3008438818565401,144.14805049849934,9.091489073925803
end_of_user_message,30,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.17914309548889662,0.29315518049695266,171.6095814086368,10.779450177286241
end_of_user_message,31,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.19167516289089553,0.30501640881387715,195.07094700580066,12.169589729782576
end_of_user_message,32,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.17867457249675092,0.30848570089076416,216.65477339097646,13.569622741534175
end_of_user_message,33,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.16666375181255152,0.2926629160806376,234.56904381314357,14.633437089709187
end_of_user_message,34,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.18508259807416233,0.3081809657759025,254.2368461930038,16.392541802426052
end_of_user_message,35,late,true_rationale_pressure_delta,delta_evidence_true_rationale_pressure,negative,80,0.14786653878283365,0.2678856071261135,108.04581994583646,5.865970915949758
end_of_user_message,0,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.2356704751999142,0.25349273323956867,0.8401262757467238,0.029004369377835792
end_of_user_message,1,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.2633391585998243,0.2759728082512893,1.4116700973253282,0.06844687562174799
end_of_user_message,2,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.14717051398993589,0.1745897796530708,2.0219524714268404,0.08198617178580034
end_of_user_message,3,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.013146778674008465,0.015611814345991562,2.651615541620167,0.11990822031810441
end_of_user_message,4,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.15241994104001544,0.13511486169714018,3.318181335251194,0.1302266630743851
end_of_user_message,5,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.2715097520154611,0.2012892639474918,4.249578609602194,0.20385038770529687
end_of_user_message,6,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.12203964509656659,-0.12165963431786217,6.2340065398639695,0.3586276177596474
end_of_user_message,7,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.10998570127603859,-0.11570557899671824,8.011692465506583,0.42116139575017103
end_of_user_message,8,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.1148412968140923,-0.1087669948429442,9.377949971634806,0.5768178097953505
end_of_user_message,9,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.11328648052958198,-0.09706985466479137,8.761347843658436,0.5000464089664379
end_of_user_message,10,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.20215435677521906,-0.21842475386779184,9.13967941957438,0.6976240940846571
end_of_user_message,11,early,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.11834498131654525,-0.13159868729488983,9.649234129972468,0.8534945486726727
end_of_user_message,12,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.09566145189906873,-0.09934364744491327,9.880216735429133,1.0716384494158473
end_of_user_message,13,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.07769079790408845,-0.10086732301922176,9.927800620862905,1.1264619941999718
end_of_user_message,14,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.10677038850015774,-0.06622128457571495,11.670753971871386,1.0576573876180686
end_of_user_message,15,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.08409537853494303,-0.023769338959212377,12.954413181981973,1.2544287839354222
end_of_user_message,16,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.15960032831226176,-0.10360993905297702,13.633137606761682,1.2303359707192516
end_of_user_message,17,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.2094009588473202,-0.1485700890764182,15.16230052229887,1.4063887477614962
end_of_user_message,18,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.18642438999438185,-0.10726676043131739,15.450862010664324,1.2939673342866866
end_of_user_message,19,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.1609536189724383,-0.07165963431786217,19.355772278746674,1.5019418235587814
end_of_user_message,20,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.16078569590594355,-0.12355836849507736,21.52475945484651,1.9116827494606172
end_of_user_message,21,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.18336225163111794,-0.1668073136427567,24.17186809256123,2.2487522544823184
end_of_user_message,22,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.10555721779879554,-0.09390529770276605,25.34432447161378,1.95181693031685
end_of_user_message,23,middle,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.07924245031431483,-0.06507266760431317,29.87703418321479,2.2647833150175924
end_of_user_message,24,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.04293223933356931,-0.04498359118612283,36.89405119568608,2.9752589617756886
end_of_user_message,25,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.030364625924686958,-0.03429442100328176,41.99646013355897,3.248187567931547
end_of_user_message,26,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,-0.020726263859015895,-0.016057196436943273,47.87267426759803,3.9178601175787597
end_of_user_message,27,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.004105524773431736,-0.0005860290670417253,56.54292276269088,4.766915602178372
end_of_user_message,28,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.03695666178650358,0.02444913267698078,69.40466800426022,6.168078369713542
